country,article_name,revision_id,article_quality,population (millions)
namibia,Hansina Christiaan,757074156,Stub,2.5
namibia,Elma Dienda,757074197,Stub,2.5
namibia,Clara Gowases,757074271,Stub,2.5
namibia,Petrina Haingura,757074308,Stub,2.5
namibia,Agnes Kafula,757075026,Stub,2.5
namibia,Rosa Kavara,757075263,Stub,2.5
namibia,Ngohauvi Lydia Kavetu,757075306,Stub,2.5
namibia,Agnes Limbo,757075328,Start,2.5
namibia,Teopolina Mushelenga,757075486,Stub,2.5
namibia,Pashukeni Shoombe,757076190,Stub,2.5
namibia,Katrina Hanse-Himarwa,757565608,Stub,2.5
namibia,Henock Kankoshi,757916897,Stub,2.5
namibia,Ida Hoffmann,758853149,Stub,2.5
namibia,Sirkka Ausiku,763773708,Start,2.5
namibia,Royal /Ui/o/oo,765635399,Stub,2.5
namibia,Andrew Matjila,767169616,Stub,2.5
namibia,Nathaniel Maxuilili,768127257,Stub,2.5
namibia,Richard Kamwi,768705466,Start,2.5
namibia,Joel Kaapanda,768706125,Start,2.5
namibia,Rebecca Ndjoze-Ojo,768706805,Start,2.5
namibia,Pohamba Shifeta,768706876,Start,2.5
namibia,Uahekua Herunga,768707364,Stub,2.5
namibia,Silvia Makgone,768707856,Stub,2.5
namibia,Uilika Nambahu,768797762,Stub,2.5
namibia,Pauline Dempers,768809413,Start,2.5
namibia,Kovambo Nujoma,768878536,Start,2.5
namibia,Penehupifo Pohamba,770535053,Start,2.5
namibia,Hendrik Witbooi (politician),772596247,Start,2.5
namibia,Ben Amathila,773039495,Start,2.5
namibia,Heiko Lucks,773070957,Stub,2.5
namibia,Netumbo Nandi-Ndaitwah,773073864,Start,2.5
namibia,Erasmus Hendjala,773588389,Stub,2.5
namibia,Cornelius Thuhageni Njoba,774841020,Stub,2.5
namibia,Jurie Viljoen,777857622,Start,2.5
namibia,Kandy Nehova,778252266,Stub,2.5
namibia,Laura McLeod-Katjirua,779986740,Start,2.5
namibia,Lempy Lucas,780240233,Start,2.5
namibia,Jager Afrikaner,781797749,Start,2.5
namibia,Jan Jonker Afrikaner,781797819,Stub,2.5
namibia,Usutuaije Maamberua,782432741,Start,2.5
namibia,Lucia Witbooi,782487405,Stub,2.5
namibia,Philemon Moongo,782702063,Start,2.5
namibia,Margaret Mensah-Williams,783424239,Start,2.5
namibia,Marlene Mungunda,783659445,Stub,2.5
namibia,Matheus Shikongo,783936425,Stub,2.5
namibia,Hendrina Afrikaner,785009070,Stub,2.5
namibia,Nickey Iyambo,785237742,C,2.5
namibia,Willem Konjore,785239830,Stub,2.5
namibia,Christian Afrikaner,785267613,Stub,2.5
namibia,Manasse ?Noreseb,787159099,GA,2.5
namibia,Emil Appolus,787547117,Start,2.5
namibia,Saara Kuugongelwa,787813373,Start,2.5
namibia,Bernhardt Esau,787890930,Start,2.5
namibia,John Pandeni,788618481,Start,2.5
namibia,Loide Kasingo,788620617,Start,2.5
namibia,Anton von Wietersheim,789457805,Start,2.5
namibia,Emma Tuahepa,789936651,Stub,2.5
namibia,Template:Namibian-politician-stub,789946235,Stub,2.5
namibia,Asser Mbai,789979998,Stub,2.5
namibia,Piet van der Walt,790732456,Stub,2.5
namibia,Tom Alweendo,790926872,Stub,2.5
namibia,Jeremia Nambinga,790971471,Stub,2.5
namibia,Lucia Basson,791521544,Stub,2.5
namibia,Monica Geingos,792295818,Stub,2.5
namibia,Albert Kawana,792363345,Start,2.5
namibia,Buddy Wentworth,792553915,Stub,2.5
namibia,Bernadus Swartbooi,792730125,Stub,2.5
namibia,Sophia Shaningwa,793644087,Stub,2.5
namibia,Clemens Kapuuo,794649810,C,2.5
namibia,Joseph Obgeb Jimmy,797028914,Stub,2.5
namibia,Andreas Shipanga,797218947,C,2.5
namibia,Hermanus Beukes,797219044,Stub,2.5
namibia,Elaine Trepper,797422099,Stub,2.5
namibia,Anton Lubowski,797926029,Start,2.5
namibia,John Ya-Otto,798445586,Stub,2.5
namibia,Peya Mushelenga,798678085,Start,2.5
namibia,Rosa Namises,798722629,C,2.5
namibia,Mohammed Stuart,799023818,Stub,2.5
namibia,David Namwandi,799202571,Start,2.5
namibia,Dawid Boois,799283073,Start,2.5
namibia,Nora Schimming-Chase,799298806,Stub,2.5
namibia,Peter Naholo,799511171,Stub,2.5
namibia,Monica Nashandi,799557543,C,2.5
namibia,Sakaria Nashandi,799557683,Stub,2.5
namibia,Penda Ya Ndakolo,799557832,Stub,2.5
namibia,Wilfried Emvula,799559369,Stub,2.5
namibia,Elia Kaiyamo,799560238,Start,2.5
namibia,Marx Nekongo,799561144,Stub,2.5
namibia,Priscilla Beukes,799566361,Stub,2.5
namibia,Philemon Malima,799949216,Start,2.5
namibia,Rosalia Nghidinwa,800002912,Start,2.5
namibia,Rudolph Kamburona,800014905,Stub,2.5
namibia,Samuel Mbambo,800067483,Start,2.5
namibia,Brendan Simbwaye,800092405,Start,2.5
namibia,First Lady of Namibia,800356701,Stub,2.5
namibia,Doreen Sioka,800360997,Start,2.5
namibia,Steve Bezuidenhout,800697620,Stub,2.5
namibia,Erastus Uutoni,801845003,Stub,2.5
namibia,Pendukeni Iivula-Ithana,803055843,C,2.5
namibia,Nehale Mpingana,803403039,Start,2.5
namibia,John Mabuku,804447986,Stub,2.5
namibia,Libertina Amathila,804939484,Start,2.5
namibia,Frans Indongo,804964495,Start,2.5
namibia,Eric Biwa,804964895,Stub,2.5
namibia,Steve Mogotsi,805008003,Stub,2.5
namibia,Clara Bohitile,805008074,Start,2.5
namibia,Michael Goreseb,805053642,Stub,2.5
namibia,Lydia Katjita,805054018,Start,2.5
namibia,Asser Kuveri Kapere,805055267,Start,2.5
namibia,Immanuel Ngatjizeko,805120872,Start,2.5
namibia,Elijah Ngurare,805772941,Start,2.5
namibia,Sacky Shanghala,805855320,Start,2.5
namibia,Angelika Muharukua,805981237,Start,2.5
namibia,Martin Andjaba,806653470,Stub,2.5
namibia,Jonker Afrikaner,806995404,Start,2.5
namibia,Kanuni (hompa),807120122,Start,2.5
namibia,Gustaphine Tjombe,807168546,Stub,2.5
nigeria,Template:Nigeria-politician-stub,391862819,Stub,195.9
nigeria,Template:Nigeria-diplomat-stub,548342756,Stub,195.9
nigeria,Template:Nigeria-activist-stub,563278068,Stub,195.9
nigeria,Aliyu Ibrahim Gebi,639021339,Stub,195.9
nigeria,Azeez Issa Adesiji,671511760,Stub,195.9
nigeria,Salisu Buhari,677435096,Stub,195.9
nigeria,Template:RiversState-politician-stub,683127263,Stub,195.9
nigeria,Template:Abia State-politician-stub,683996491,Stub,195.9
nigeria,Igwe Aja-Nwachukwu,691389889,Stub,195.9
nigeria,Christopher Nwankwo,696479863,Stub,195.9
nigeria,Henry Ajomale,704094181,Stub,195.9
nigeria,Kolapo Ishola,704235837,Start,195.9
nigeria,Philip O. Emafo,704719275,Stub,195.9
nigeria,Gidado dan Laima,705586751,Start,195.9
nigeria,Jolly Nyame,706146554,Stub,195.9
nigeria,Michael Botmang,709667983,Start,195.9
nigeria,Aliyu Musa,710281144,Stub,195.9
nigeria,Suleiman Takuma,710317252,Start,195.9
nigeria,Igwegbe Odum,710422165,Stub,195.9
nigeria,Isaac Shaahu,710510120,Stub,195.9
nigeria,Ahmed Musa (politician),710510264,Stub,195.9
nigeria,John Kadiya,710510671,Stub,195.9
nigeria,Mahmud Tukur,710518211,Stub,195.9
nigeria,Dapo Sarumi,710533184,Stub,195.9
nigeria,Abraham Imogie,710533207,Stub,195.9
nigeria,Adelusi Adeluyi,710533503,Stub,195.9
nigeria,Samuel Edem,710985648,Stub,195.9
nigeria,Jacob Obande,711417189,Stub,195.9
nigeria,Abba Habib,711545907,Stub,195.9
nigeria,Ganiyu Dawodu,711978679,Stub,195.9
nigeria,Wahab Goodluck,712081212,Stub,195.9
nigeria,Eddie Mbadiwe,712155706,Stub,195.9
nigeria,George Agbazika Innih,712289148,Start,195.9
nigeria,Oluseyi Bajulaiye,712500159,Stub,195.9
nigeria,Vincent Eze Ogbulafor,714196192,Stub,195.9
nigeria,Joseph Tarka,715792629,Start,195.9
nigeria,Peter Onu,716145017,Stub,195.9
nigeria,Ayisha Osori,717055090,Start,195.9
nigeria,Chukwuemeka Ujam,717185387,Stub,195.9
nigeria,Mamuda Aliyu Shinkafi,717224947,Stub,195.9
nigeria,Steven Lawani,717363689,Stub,195.9
nigeria,John Ewerekumoh Yeri,717535392,Stub,195.9
nigeria,Sani Ndanusa,717537537,Start,195.9
nigeria,Musa Inuwa,717577322,Stub,195.9
nigeria,Shehu Kangiwa,717579914,Start,195.9
nigeria,Usman Faruk,717587144,Start,195.9
nigeria,Mike Attah,717587540,Stub,195.9
nigeria,Datti Abubakar,717588432,Stub,195.9
nigeria,John Kpera,717589198,Start,195.9
nigeria,Mustapha Ismail,717595920,Stub,195.9
nigeria,Joe Kalu-Igboama,717595956,Stub,195.9
nigeria,Tanko Zubairu,717597698,Stub,195.9
nigeria,Sunday Tuoyo,717601015,Stub,195.9
nigeria,Sunday Abiodun Olukoya,717602204,Stub,195.9
nigeria,Tony Ene Asuquo,717628113,Stub,195.9
nigeria,Chukwuemeka Chikelu,717711844,Start,195.9
nigeria,Broderick Bozimo,717802214,Stub,195.9
nigeria,Olu Agunloye,717872176,Stub,195.9
nigeria,Saidu Barda,718146373,Start,195.9
nigeria,Werinipre Seibarugo,718210388,Stub,195.9
nigeria,Musa Usman,718225373,Stub,195.9
nigeria,Omoniyi Caleb Olubolade,718461820,Start,195.9
nigeria,Sefiu Adegbenga Kaka,719905993,Stub,195.9
nigeria,Kingsley Esiso,720011103,Stub,195.9
nigeria,Ikeje Asogwa,720083087,Start,195.9
nigeria,Ignatius Olisemeka,720161941,Stub,195.9
nigeria,Alhaji Hassan Dalhat,721581071,Stub,195.9
nigeria,Maurice Ekpenyong,722438087,Stub,195.9
nigeria,Joshua M. Lidani,722467684,Stub,195.9
nigeria,Haliru Dantoro,722859616,Stub,195.9
nigeria,Patrick Ekpotu,723745966,Stub,195.9
nigeria,Saviour Friday Udoh,725060895,Stub,195.9
nigeria,Ibrahim Dasuki Jalo-Waziri,725377530,Start,195.9
nigeria,Stephen Oluwole Awokoya,725642924,Start,195.9
nigeria,Yinka Durosinmi,725668970,Start,195.9
nigeria,Mahmud Shinkafi,726805368,Stub,195.9
nigeria,Muhammed K. Abubakar,726818559,Stub,195.9
nigeria,Nduese Essien,726818744,Start,195.9
nigeria,Oladapo Afolabi,727741721,Start,195.9
nigeria,Lloyd Chukwuemeka,730632839,Stub,195.9
nigeria,Jerry Needam,730842731,Stub,195.9
nigeria,Ojo Maduekwe,731021539,Start,195.9
nigeria,Clifford Ohiagu,731276297,Stub,195.9
nigeria,Njoku Nnamdi,731276344,Stub,195.9
nigeria,Iheanacho Obioma,731276359,Stub,195.9
nigeria,Uchechukwu N. Maduako,731276379,Stub,195.9
nigeria,Anthony Eze Enwereuzor,731276422,Stub,195.9
nigeria,Macebuh Chinonyerem,731276452,Stub,195.9
nigeria,Nwakanwa Chimaobi,731276490,Stub,195.9
nigeria,Ameh Ebute,731276619,Stub,195.9
nigeria,Tanimowo Ogunlesi,731579887,Stub,195.9
nigeria,Raphael Nomiye,732432078,Start,195.9
nigeria,Elizabeth Ativie,737060177,Start,195.9
nigeria,Achike Udenwa,737673853,Stub,195.9
nigeria,Michael O. Chinda,737771495,Stub,195.9
nigeria,Martins Amaewhule,737781073,Stub,195.9
nigeria,Frank Eke,737787109,Stub,195.9
nigeria,Sarafa Tunji Ishola,739125240,Start,195.9
nigeria,John Mark Inienger,739129789,Start,195.9
nigeria,Adamu Waziri,739175973,Start,195.9
nigeria,Abubakar Sadiq A. Mohammed,739176020,Stub,195.9
nigeria,Aliyu Obaje,740306640,Stub,195.9
nigeria,L. A. Fabunmi,740447269,Stub,195.9
nigeria,Temi Ejoor,741172432,Stub,195.9
nigeria,John Yakubu,742117154,Stub,195.9
nigeria,Boniface S. Emerengwa,742243239,Stub,195.9
nigeria,Abdullahi Balarabe Salame,742594594,Stub,195.9
nigeria,Patrick Koshoni,742684693,Start,195.9
nigeria,Samuel Ogeh,743083415,Stub,195.9
nigeria,Tatari Ali,743190896,Start,195.9
nigeria,Odigha Odigha,743856621,Stub,195.9
nigeria,Aminu Safana,743862677,Stub,195.9
nigeria,Mohammed Bello Adoke,744087654,Start,195.9
nigeria,Samuel Bassey,744117777,Start,195.9
nigeria,Oluyemi Adeniji,744916250,Start,195.9
nigeria,Oseleye Ojuka,745439794,Stub,195.9
nigeria,Edwin Ume-Ezeoke,745595238,Stub,195.9
nigeria,Raymond Njoku,745786235,Start,195.9
nigeria,Tunji Otegbeye,746273474,C,195.9
nigeria,Aminu Bashir Wali,746438262,Start,195.9
nigeria,Bashir Yuguda,746534137,Stub,195.9
nigeria,Frank Ajobena,746565081,Stub,195.9
nigeria,Yarima Ibrahim,746756722,Stub,195.9
nigeria,Sylvester Ugoh,747244277,Stub,195.9
nigeria,National Security Advisor (Nigeria),747988410,Stub,195.9
nigeria,Louis Mbanefo,748101471,C,195.9
nigeria,Olugbenga Ashiru,748515743,Stub,195.9
nigeria,Nuhu Bamalli,748633284,Stub,195.9
nigeria,"List of Governors of Northern Region, Nigeria",751053462,Stub,195.9
nigeria,Adejoke Orelope-Adefulire,751780937,Stub,195.9
nigeria,Remi Babalola,752461243,Start,195.9
nigeria,Onaolapo Soleye,752630175,Stub,195.9
nigeria,Dahiru Mohammed,753093526,Start,195.9
nigeria,Dan Nwanyanwu,753193542,Start,195.9
nigeria,Sebastian Okechukwu Mezu,753200315,Start,195.9
nigeria,James Shaibu Barka,753201175,Start,195.9
nigeria,Danburam Abubakar Nuhu,753215523,Start,195.9
nigeria,Tanko Yakasai,753870254,Stub,195.9
nigeria,Ayo Fasanmi,755225924,Stub,195.9
nigeria,Timothy Shelpidi,755597113,Stub,195.9
nigeria,Feyisetan Fayose,756222460,Stub,195.9
nigeria,Eme Okoro,756322600,Stub,195.9
nigeria,Chukwuemeka Ngozichineke Wogu,756392289,Start,195.9
nigeria,Sadiya Umar Farouq,756592132,Start,195.9
nigeria,Ibrahim Bunu,756731872,Start,195.9
nigeria,Mojisola Adekunle-Obasanjo,756827056,Stub,195.9
nigeria,Yetunde Onanuga,756833464,Stub,195.9
nigeria,Musa Mohammed Sada,757006942,Stub,195.9
nigeria,Ebun Oyagbola,757336511,Start,195.9
nigeria,Tejumade Alakija,757338458,Start,195.9
nigeria,Gbolahan Olusegun Yishawu,757463566,Stub,195.9
nigeria,Chinwe Obaji,757540500,Start,195.9
nigeria,Fidelis Makka,757551494,Start,195.9
nigeria,Fidelia Njeze,757562345,Start,195.9
nigeria,Helen Esuene,757563136,Start,195.9
nigeria,Manuela George-Izunwa,757613940,C,195.9
nigeria,Ruqayyah Ahmed Rufa'i,757616922,Start,195.9
nigeria,Clever Ikisikpo,757765871,Start,195.9
nigeria,Samuel Adesina,757792473,Stub,195.9
nigeria,Wilberforce Juta,757814345,Start,195.9
nigeria,Mohammed Lawal,758372520,Start,195.9
nigeria,Labaran Maku,758525626,Start,195.9
nigeria,Nkechi Ikpeazu,758541021,Start,195.9
nigeria,Mamman Kontagora,759171415,Start,195.9
nigeria,Lamidi Adedibu,759508235,Start,195.9
nigeria,Sarah Jibril,759698330,C,195.9
nigeria,Ahmad Babba Kaita,760030043,Stub,195.9
nigeria,Leo Segun Ajiborisha,760064451,Start,195.9
nigeria,Deputy President of the Nigerian Senate,760126403,Stub,195.9
nigeria,Walter Feghabo,760163064,Stub,195.9
nigeria,Akanbi Oniyangi,760390131,Stub,195.9
nigeria,Willie Obiano,760603745,Start,195.9
nigeria,Chukwuebuka Anisiobi,761658964,Stub,195.9
nigeria,Mohammed Kumalia,762063203,Stub,195.9
nigeria,Gaius Obaseki,762106197,Start,195.9
nigeria,Abd al-Qadir (Sokoto),762195257,Stub,195.9
nigeria,Olugbenga Onaolapo Obadara,762379856,Stub,195.9
nigeria,Ahmed Aboki Abdullahi,762496894,Stub,195.9
nigeria,Friday Osanebi,762732359,Start,195.9
nigeria,Abdulkadir Kure,763271950,Stub,195.9
nigeria,Kande Balarabe,763593394,Stub,195.9
nigeria,Richard Okonye,763681992,Start,195.9
nigeria,Sabo Bakin Zuwo,763697656,Start,195.9
nigeria,Mamman Shata,763883697,Start,195.9
nigeria,Felix Hyatt,763999983,Stub,195.9
nigeria,Zacheus Chukwukaelo Obi,764970868,Stub,195.9
nigeria,Michael Opeyemi Bamidele,765023792,Start,195.9
nigeria,Akachukwu Sullivan Nwankpo,765041723,C,195.9
nigeria,Lekan Salami,765049939,Start,195.9
nigeria,Moses Da Rocha,765260051,Start,195.9
nigeria,Oluwaseyi Makinde,765263822,C,195.9
nigeria,Yusuf Musa Nagogo,765273612,Start,195.9
nigeria,Saidu Samaila Sambawa,765320219,Start,195.9
nigeria,Segun Abraham,765563643,Start,195.9
nigeria,Bukar Shaib,766493465,Stub,195.9
nigeria,Alhaji Yahaya Madawaki,766945320,Start,195.9
nigeria,Gabriel Suswam,767628905,Start,195.9
nigeria,Sir Jude Ejiogu,768045378,Stub,195.9
nigeria,Sheikh Ahmed Abdullah,768212416,Start,195.9
nigeria,Samson Omeruah,768292967,Start,195.9
nigeria,Dabo Aliyu,768440728,Stub,195.9
nigeria,Ibrahim Kazaure,768484304,Stub,195.9
nigeria,Josaiah Ndubuisi Wachuku,768489794,Stub,195.9
nigeria,Bassey Asuquo,768587573,Stub,195.9
nigeria,Michael Otedola,768611476,Start,195.9
nigeria,Clem Ohameze,768747977,Start,195.9
nigeria,Hadiza Bala Usman,769343495,Start,195.9
nigeria,Abubakar Malami,769900146,Start,195.9
nigeria,Ifeanyi Ugwuanyi,770052156,Start,195.9
nigeria,Steve Ayorinde,770262490,Start,195.9
nigeria,Richard Akinjide,770262534,Start,195.9
nigeria,Sirika Hadi,771454540,Start,195.9
nigeria,Ahmed Idris,771500609,Stub,195.9
nigeria,Grace Ekpiwhre,771833733,Start,195.9
nigeria,Victor Akande,772191879,Stub,195.9
nigeria,Eziuche Ubani,772363251,Start,195.9
nigeria,Isyaku Ibrahim,772366075,Start,195.9
nigeria,Rilwanu Lukman,772635428,C,195.9
nigeria,Edmund Daukoru,772635472,Start,195.9
nigeria,Augustus Aikhomu,772962322,Start,195.9
nigeria,Felix A. Obuah,773417427,Start,195.9
nigeria,Mike Akhigbe,773596602,Start,195.9
nigeria,Omotayo Oduntan,773766121,Stub,195.9
nigeria,Amal Pepple,773923186,Start,195.9
nigeria,Haliru Zakari Jikantoro,774077595,Stub,195.9
nigeria,Virginia Etiaba,774143828,Start,195.9
nigeria,John Nnia Nwodo,774178817,Start,195.9
nigeria,Samuel Ikon,774250291,Start,195.9
nigeria,Ishaya Mark Aku,774378994,Start,195.9
nigeria,Ibrahim Gusau,774470803,Stub,195.9
nigeria,Idris Waziri,774519887,Stub,195.9
nigeria,Stephen Oru,774657494,Start,195.9
nigeria,Donald Duke,775247499,Start,195.9
nigeria,Magaji Muhammed,775487584,Stub,195.9
nigeria,Henry Okon Archibong,775705253,Stub,195.9
nigeria,Janet Nwadiogo Mokelu,776130152,Start,195.9
nigeria,Philip Shaibu,776318059,Start,195.9
nigeria,Jereton Mariere,776503248,Start,195.9
nigeria,Reynolds Bekinbo Dagogo-Jack,776690769,C,195.9
nigeria,Mudasiru Oyetunde Hussein,776822971,Start,195.9
nigeria,List of ambassadors of Nigeria,776971035,Stub,195.9
nigeria,John Okechukwuemeka,777156398,Start,195.9
nigeria,Joy Ogwu,777639961,Start,195.9
nigeria,Stephen Akiga,777804573,Start,195.9
nigeria,Adedeji Adeleke,777928073,Stub,195.9
nigeria,Isa Yuguda,778076626,Start,195.9
nigeria,Kashim Ibrahim-Imam,778399850,Start,195.9
nigeria,Kayode Otitoju,778492762,Start,195.9
nigeria,Kema Chikwe,778591078,Start,195.9
nigeria,Olusegun Olutoyin Aganga,779173965,C,195.9
nigeria,Rita Akpan,779397776,Start,195.9
nigeria,Aishat Ismail,779397867,Start,195.9
nigeria,Maryam Ciroma,779397948,Start,195.9
nigeria,Saudatu Bungudu,779398071,Stub,195.9
nigeria,Jerry Gana,779398200,Start,195.9
nigeria,Salamatu Hussaini Suleiman,779398347,Start,195.9
nigeria,Josephine Anenih,779398522,Start,195.9
nigeria,Khairat Abdulrazaq-Gwadabe,779398761,Start,195.9
nigeria,Patricia Akwashiki,779399917,Start,195.9
nigeria,Iyabo Anisulowo,779400398,Start,195.9
nigeria,Kofoworola Bucknor,779408691,Stub,195.9
nigeria,Mbonu Ojike,779424593,C,195.9
nigeria,Badaru Abubakar,779439478,Start,195.9
nigeria,Abubakar Mohammed,779487320,Stub,195.9
nigeria,Adamu Garba Talba,779487343,Start,195.9
nigeria,Ahmed Muhammad Maccido,779487453,Stub,195.9
nigeria,Akinlabi Olasunkanmi,779487474,Start,195.9
nigeria,Andrew Babalola,779487494,Stub,195.9
nigeria,Audu Idris Umar,779487581,Start,195.9
nigeria,Baba Tela,779487593,Start,195.9
nigeria,Ben-Collins Ndu,779487623,Start,195.9
nigeria,Dahiru Bako Gassol,779487749,Stub,195.9
nigeria,Festus Olabode Ola,779487894,Stub,195.9
nigeria,Gbenga Ogunniya,779487925,Start,195.9
nigeria,Gregory Ngaji,779487945,Start,195.9
nigeria,Gyang Dalyop Datong,779487950,Start,195.9
nigeria,Haruna Abubakar,779487992,Stub,195.9
nigeria,Haruna Aziz Zeego,779487993,Stub,195.9
nigeria,Hassan Muhammed Gusau,779487997,Stub,195.9
nigeria,Hosea Ehinlanwo,779488003,Start,195.9
nigeria,Hyde Onuaguluchi,779488005,Stub,195.9
nigeria,Ibiapuye Martyns-Yellowe,779488016,Stub,195.9
nigeria,Ibrahim Kura Mohammed,779488019,Start,195.9
nigeria,Ibrahim Kuta,779488020,Start,195.9
nigeria,Ibrahim Muhammed Kirikasama,779488031,Start,195.9
nigeria,Idi Othman Guda,779488036,Stub,195.9
nigeria,Idris Abubakar,779488041,Start,195.9
nigeria,Ifeanyi Ararume,779488044,Stub,195.9
nigeria,Ikechukwu Obiorah,779488064,Start,195.9
nigeria,Isa Mohammed (Nigerian senator),779488066,Stub,195.9
nigeria,John Azuta-Mbata,779488110,Start,195.9
nigeria,Jonathan Zwingina,779488117,Stub,195.9
nigeria,Joseph Olatunji Ajayi,779488124,Stub,195.9
nigeria,Joseph Waku,779488126,Stub,195.9
nigeria,Jubril Aminu,779488141,Start,195.9
nigeria,Julius Ucha,779488144,Start,195.9
nigeria,Kaka Mallam Yale,779488147,Start,195.9
nigeria,Kawu Peto Dukku,779488152,Start,195.9
nigeria,Lawrence Ayo,779488173,Stub,195.9
nigeria,Mohammed A. Muhammed,779488234,Start,195.9
nigeria,Mohammed Adamu Bello,779488239,Start,195.9
nigeria,Mohammed Tukur Liman,779488251,Stub,195.9
nigeria,Moji Akinfenwa,779488252,Start,195.9
nigeria,Nimi Barigha-Amange,779488273,Start,195.9
nigeria,Omololu Meroyi,779488303,Start,195.9
nigeria,Osita Izunaso,779488337,Start,195.9
nigeria,Otaru Salihu Ohize,779488339,Stub,195.9
nigeria,Patrick Aga,779488345,Stub,195.9
nigeria,Patrick Osakwe,779488348,Start,195.9
nigeria,Roland Owie,779488355,Stub,195.9
nigeria,Sa'idu Ahmed Alkali,779488356,Start,195.9
nigeria,Sahabi Alhaji Yaú,779488360,Start,195.9
nigeria,Saidu Kumo,779488368,Start,195.9
nigeria,Salisu Matori,779488370,Start,195.9
nigeria,Sama’ila Mamman,779488376,Start,195.9
nigeria,Satty Davies Gogwim,779488378,Start,195.9
nigeria,Silas Janfa,779488381,Start,195.9
nigeria,Simeon Oduoye,779488383,Start,195.9
nigeria,Simon Ajibola,779488384,Start,195.9
nigeria,Sola Akinyede,779488387,Start,195.9
nigeria,Sylvanus Ngele,779488405,Stub,195.9
nigeria,Sylvester Anyanwu,779488409,Start,195.9
nigeria,Sylvester Ayodele Arise,779488411,Start,195.9
nigeria,Tawar Umbi Wada,779488414,Stub,195.9
nigeria,Tokunbo Afikuyomi,779488428,Stub,195.9
nigeria,Tupele-Ebi Diffa,779488435,Stub,195.9
nigeria,Udoma Udo Udoma,779488440,Start,195.9
nigeria,Umar Usman Dukku,779488443,Stub,195.9
nigeria,Umaru Dahiru,779488446,Start,195.9
nigeria,Victor Oyofo,779488452,Stub,195.9
nigeria,Vincent Obasi Usulor,779488454,Stub,195.9
nigeria,Wahab Dosunmu,779488456,Stub,195.9
nigeria,Wilson Asinobi Ake,779488458,Start,195.9
nigeria,Yushau Anka,779488463,Start,195.9
nigeria,Gbemisola Ruqayyah Saraki,779488979,Start,195.9
nigeria,Joy Emodi,779489069,Start,195.9
nigeria,Nkechi Justina Nwaogu,779489215,Start,195.9
